,business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,attributes,categories,hours
962,KNsrF4M_kawuvpO0akMdCA,Ms D's Auto Service,4603 S New Hope Rd,Belmont,NC,28012,35.2069048,-81.0742152,2.0,3,1,,"Auto Repair, Automotive","{'Monday': '8:0-17:0', 'Tuesday': '8:0-17:0', 'Wednesday': '8:0-17:0', 'Thursday': '8:0-17:0', 'Friday': '8:0-17:0', 'Saturday': '8:0-12:0'}"
963,v2O415qYH8O88Yk_0YgQBw,Shogun,6155 Boulevard Taschereau,Brossard,QC,J4Z 1A6,45.4753329008,-73.4662136344,3.0,6,1,"{'RestaurantsReservations': 'True', 'RestaurantsGoodForGroups': 'True', 'GoodForKids': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsAttire': ""'casual'""}","Restaurants, Japanese","{'Monday': '17:0-22:0', 'Tuesday': '17:0-22:0', 'Wednesday': '17:0-22:0', 'Thursday': '11:30-23:0', 'Friday': '11:30-23:0'}"
964,_rXEX012FOFlvt4kNY74Zg,Alantra Apartments by Greystar,510 S Extension Rd,Mesa,AZ,85210,33.405525,-111.849747,3.0,8,0,"{'BusinessAcceptsCreditCards': 'True', 'BusinessAcceptsBitcoin': 'False'}","Apartments, Real Estate, Home Services","{'Monday': '9:0-18:0', 'Tuesday': '9:0-18:0', 'Wednesday': '9:0-18:0', 'Thursday': '9:0-18:0', 'Friday': '9:0-18:0', 'Saturday': '10:0-17:0', 'Sunday': '11:0-16:0'}"
965,UMgPROI1Y5PuNLe48vxG9A,Tim hortons,562 Kipling Avenue,Etobicoke,ON,M8Z 5C8,43.6152513422,-79.5246416479,2.0,3,1,"{'RestaurantsPriceRange2': '1', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'True', 'OutdoorSeating': 'False', 'BikeParking': 'False', 'WiFi': ""u'free'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}""}","Bakeries, Food, Coffee & Tea, Donuts",
966,FMLJ7orzQQwWxfgeqrvlCQ,Fancy Franks,453 Queen Street West,Toronto,ON,M5V 2A9,43.648415299999996,-79.3969927,3.5,69,1,"{'OutdoorSeating': 'False', 'RestaurantsDelivery': 'True', 'DriveThru': 'False', 'HasTV': 'False', 'BikeParking': 'True', 'RestaurantsReservations': 'False', 'RestaurantsTableService': 'True', 'Alcohol': ""'none'"", 'GoodForKids': 'True', 'WiFi': ""'no'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'RestaurantsTakeOut': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'NoiseLevel': ""u'average'"", 'RestaurantsPriceRange2': '2', 'RestaurantsAttire': ""'casual'"", 'Caters': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsGoodForGroups': 'True', 'DogsAllowed': 'False'}","Restaurants, Food, Burgers, Fast Food, Hot Dogs","{'Monday': '11:30-23:0', 'Tuesday': '11:30-23:0', 'Wednesday': '11:30-23:0', 'Thursday': '11:30-23:0', 'Friday': '11:30-3:0', 'Saturday': '11:30-3:0', 'Sunday': '11:30-23:0'}"
967,L6kFtq-C4dJJZJGk5Q8vRw,New York Bagel Bakery,"840 S Rancho Dr, Ste 16",Las Vegas,NV,89106,36.1617046,-115.1734184,3.5,78,0,"{'BikeParking': 'True', 'RestaurantsDelivery': 'False', 'RestaurantsReservations': 'False', 'RestaurantsPriceRange2': '1', 'WiFi': ""'no'"", 'RestaurantsTakeOut': 'True', 'RestaurantsAttire': ""u'casual'"", 'Alcohol': ""'none'"", 'RestaurantsGoodForGroups': 'True', 'NoiseLevel': ""'quiet'"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'HasTV': 'True', 'GoodForKids': 'True', 'OutdoorSeating': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': True, 'breakfast': True}"", 'Caters': 'True'}","Restaurants, Coffee & Tea, Sandwiches, Bagels, Food","{'Monday': '6:0-16:0', 'Tuesday': '6:0-16:0', 'Wednesday': '6:0-16:0', 'Thursday': '6:0-16:0', 'Friday': '6:0-16:0', 'Saturday': '7:0-14:0', 'Sunday': '7:0-14:0'}"
968,1Az51UytyJbvF4EbEANt1g,Press Start Gaming Center,"1550 E Tropicana Ave, Ste 7",Las Vegas,NV,89119,36.1014138,-115.1310209,4.5,43,1,"{'RestaurantsPriceRange2': '1', 'BikeParking': 'True', 'GoodForKids': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessAcceptsBitcoin': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'WiFi': ""u'free'""}","Arts & Entertainment, Event Planning & Services, Party & Event Planning, Arcades, LAN Centers, Video Game Stores, Virtual Reality Centers, Shopping, Books, Mags, Music & Video, Videos & Video Game Rental","{'Monday': '13:0-0:0', 'Tuesday': '13:0-0:0', 'Wednesday': '13:0-0:0', 'Thursday': '13:0-0:0', 'Friday': '13:0-6:0', 'Saturday': '12:0-0:0', 'Sunday': '12:0-0:0'}"
969,LRH-s9pDy7fTtZGXyM3z0w,R.B.O. Motorsports,"4343 N Rancho Dr, Ste 144",Las Vegas,NV,89130,36.2386901,-115.23341,4.5,113,1,"{'WiFi': ""u'free'"", 'ByAppointmentOnly': 'True', 'BusinessAcceptsCreditCards': 'True'}","Car Stereo Installation, Automotive, Auto Parts & Supplies, Auto Customization, Auto Glass Services","{'Monday': '0:0-0:0', 'Tuesday': '9:0-18:0', 'Wednesday': '9:0-18:0', 'Thursday': '9:0-18:0', 'Friday': '9:0-18:0', 'Saturday': '9:0-16:0'}"
970,x28kRAhSFTHJYesE6str-Q,Arizona Asthma & Allergy Institute,"13026 W Rancho Santa Fe Blvd, Ste A-100",Avondale,AZ,85392,33.4622714,-112.3362451,4.0,10,1,"{'AcceptsInsurance': 'True', 'BusinessAcceptsCreditCards': 'True', 'ByAppointmentOnly': 'True'}","Allergists, Doctors, Health & Medical","{'Monday': '0:0-0:0', 'Tuesday': '13:30-16:0', 'Wednesday': '8:0-17:0', 'Thursday': '9:0-18:0', 'Friday': '8:0-17:0'}"
971,ENeZhMZmzJgGqHYdBcS8fw,Green Nail Spa,"3107 S Gilbert Rd, Ste 102",Gilbert,AZ,85295,33.2932948,-111.7889313,3.5,9,0,"{'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsPriceRange2': '1', 'ByAppointmentOnly': 'False'}","Nail Salons, Beauty & Spas","{'Monday': '9:0-19:0', 'Tuesday': '9:0-19:0', 'Wednesday': '9:0-19:0', 'Thursday': '9:0-19:0', 'Friday': '9:0-19:0', 'Saturday': '9:0-18:0', 'Sunday': '10:0-17:0'}"
972,f-dVQXjrSg3k4GIcIUFAjw,Madre,124 Rue Fleury Ouest,Montréal,QC,H3L 1T4,45.5466801,-73.6658532,3.5,5,1,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsReservations': 'True', 'RestaurantsGoodForGroups': 'False', 'RestaurantsDelivery': 'False', 'OutdoorSeating': 'False', 'RestaurantsPriceRange2': '2', 'RestaurantsTakeOut': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'NoiseLevel': ""u'quiet'"", 'WiFi': ""u'no'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'RestaurantsAttire': ""u'casual'"", 'HasTV': 'True'}","Seafood, Latin American, Canadian (New), Restaurants","{'Monday': '17:30-22:0', 'Tuesday': '17:30-22:0', 'Wednesday': '17:30-22:0', 'Thursday': '17:30-22:0', 'Friday': '17:30-22:0', 'Saturday': '17:30-22:0'}"
973,fF4RanPBRJ4axvNLSD9XVw,Centurylink,2174 E Williams Field Rd,Higley,AZ,85295,33.3065234,-111.743729,1.0,117,1,"{'BusinessAcceptsCreditCards': 'True', 'ByAppointmentOnly': 'False'}","Home Services, Internet Service Providers, Professional Services, Television Service Providers","{'Monday': '6:0-20:0', 'Tuesday': '6:0-20:0', 'Wednesday': '6:0-20:0', 'Thursday': '6:0-20:0', 'Friday': '7:0-20:0', 'Saturday': '8:0-20:0'}"
974,t19vb_4ML2dg5HZ-MF3muA,KINTON RAMEN,402 Queen St W,Toronto,ON,M5V 2A6,43.6486906,-79.397202,3.5,207,1,"{'RestaurantsDelivery': 'False', 'RestaurantsTableService': 'True', 'RestaurantsPriceRange2': '2', 'Caters': 'False', 'BikeParking': 'False', 'WheelchairAccessible': 'False', 'DogsAllowed': 'False', 'RestaurantsTakeOut': 'True', 'GoodForKids': 'False', 'NoiseLevel': ""u'average'"", 'RestaurantsAttire': ""'casual'"", 'OutdoorSeating': 'False', 'Alcohol': ""u'full_bar'"", 'HasTV': 'False', 'RestaurantsReservations': 'False', 'WiFi': ""'no'"", 'GoodForMeal': ""{'dessert': False, 'latenight': None, 'lunch': True, 'dinner': True, 'brunch': None, 'breakfast': False}"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'Ambience': ""{'touristy': False, 'hipster': None, 'romantic': False, 'intimate': False, 'trendy': None, 'upscale': False, 'classy': False, 'casual': True}"", 'RestaurantsGoodForGroups': 'False'}","Ramen, Japanese, Restaurants","{'Monday': '11:30-22:30', 'Tuesday': '11:30-22:30', 'Wednesday': '11:30-22:30', 'Thursday': '11:30-22:30', 'Friday': '11:30-0:0', 'Saturday': '11:30-0:0', 'Sunday': '11:30-22:30'}"
975,460jD_G9H_AlIiBwaxplrQ,White House Chicken,1948 Portage Trl,Cuyahoga Falls,OH,44223,41.148029,-81.506325,1.5,3,0,"{'RestaurantsGoodForGroups': 'False', 'RestaurantsPriceRange2': '1'}",Restaurants,
976,HrfEcggZvlGK3HN0Z80jiw,YMCA Cafe at Metro Hall,55 John Street,Toronto,ON,M5V 0C4,43.63247,-79.39533,2.0,3,1,"{'RestaurantsPriceRange2': '1', 'RestaurantsAttire': ""'casual'"", 'RestaurantsReservations': 'False', 'RestaurantsGoodForGroups': 'False', 'NoiseLevel': ""u'average'"", 'RestaurantsDelivery': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'GoodForKids': 'True', 'HasTV': 'True'}","Restaurants, Cafes, Food",
977,7j43HXAiQHvr_JjZtpG8Wg,Pizza Nova,3100 Dixie Rd,Mississauga,ON,L4Y 2A6,43.6094846,-79.5865477,3.5,3,1,,"Restaurants, Pizza","{'Monday': '11:0-1:0', 'Tuesday': '11:0-1:0', 'Wednesday': '11:0-1:0', 'Thursday': '11:0-1:0', 'Friday': '11:0-2:0', 'Saturday': '11:0-2:0', 'Sunday': '11:0-0:0'}"
978,bsqHkqXLGyjZNM6xFl3xlQ,Brother's Taste of Asia,2335 162 Ave SW,Calgary,AB,T2Y 4S6,50.905385,-114.111905,3.0,16,1,"{'RestaurantsAttire': ""u'casual'"", 'RestaurantsPriceRange2': '2', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'GoodForKids': 'True', 'RestaurantsTakeOut': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'WiFi': ""'no'"", 'BikeParking': 'False', 'NoiseLevel': ""'quiet'"", 'OutdoorSeating': 'False', 'RestaurantsGoodForGroups': 'True', 'HasTV': 'True'}","Restaurants, Chinese",
979,_7UhkVW3uWM0T5BQ1Rkbhg,Great Clips,1937 W Union Hills Dr,Phoenix,AZ,85027,33.6532463,-112.1010799,3.0,15,1,"{'RestaurantsPriceRange2': '2', 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'ByAppointmentOnly': 'False', 'GoodForKids': 'True'}","Hair Salons, Beauty & Spas, Barbers","{'Monday': '9:0-21:0', 'Tuesday': '9:0-21:0', 'Wednesday': '9:0-21:0', 'Thursday': '9:0-21:0', 'Friday': '9:0-21:0', 'Saturday': '9:0-18:0', 'Sunday': '9:0-17:0'}"
980,3FlkZKB0Gma6ss3G-aCiHg,Jasmin Sandwich,6119 Yonge st,Toronto,ON,M2M 3W2,43.7915279,-79.4184324,4.0,10,1,"{'RestaurantsTableService': 'False', 'OutdoorSeating': 'False', 'HappyHour': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'WheelchairAccessible': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'RestaurantsReservations': 'False', 'WiFi': ""u'free'"", 'RestaurantsTakeOut': 'True', 'Caters': 'True', 'DogsAllowed': 'False', 'RestaurantsDelivery': 'False', 'Alcohol': ""u'none'"", 'HasTV': 'True', 'BikeParking': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}""}","Restaurants, Sandwiches, Burgers, Salad","{'Monday': '11:0-1:0', 'Tuesday': '11:0-1:0', 'Wednesday': '11:0-1:0', 'Thursday': '11:0-1:0', 'Friday': '11:0-2:0', 'Saturday': '11:0-2:0', 'Sunday': '11:0-1:0'}"
981,2OdZsJUp9N7o4P5nqz-rCQ,AZ Transport,,Phoenix,AZ,85050,33.6629442,-112.0182329,5.0,6,1,,"Transportation, Limos, Hotels & Travel","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}"
982,i53jOfpq-6q2mKJ6WvZ5PA,Harris Teeter,9720 Rea Rd,Charlotte,NC,28277,35.036379,-80.806854,3.0,18,1,"{'BusinessAcceptsCreditCards': 'True', 'Caters': 'True', 'RestaurantsTakeOut': 'True', 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsPriceRange2': '2'}","Grocery, Food, Flowers & Gifts, Drugstores, Shopping","{'Monday': '6:0-0:0', 'Tuesday': '6:0-0:0', 'Wednesday': '6:0-0:0', 'Thursday': '6:0-0:0', 'Friday': '6:0-0:0', 'Saturday': '6:0-0:0', 'Sunday': '6:0-0:0'}"
983,YajkVr34CmvFGxrbfZBiCA,Service King Collision Elliot,1740 W. Elliot Rd.,Gilbert,AZ,85233,33.3504387121,-111.8283876347,3.0,20,1,{'BusinessAcceptsCreditCards': 'True'},"Automotive, Body Shops, Auto Repair","{'Monday': '0:0-0:0', 'Tuesday': '7:0-18:0', 'Wednesday': '7:0-18:0', 'Thursday': '7:0-18:0', 'Friday': '7:0-18:0', 'Saturday': '9:0-12:0'}"
984,IgS3cVsjtoCU_MW2qfTaNA,Spa Jema,117 First Ave,Pittsburgh,PA,15222,40.4389369,-80.0048178,4.0,30,1,"{'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'ByAppointmentOnly': 'True', 'WiFi': ""u'paid'"", 'BikeParking': 'True', 'AcceptsInsurance': 'False', 'WheelchairAccessible': 'False'}","Massage, Beauty & Spas, Day Spas, Skin Care, Hair Salons","{'Tuesday': '11:0-20:0', 'Wednesday': '11:0-20:0', 'Thursday': '11:0-20:0', 'Friday': '11:0-20:0', 'Saturday': '11:0-18:0'}"
985,9VZtHaqQAFtK0ZBnHdEqlg,Rotary Evolution,"4375 W Reno Ave, Ste 6",Las Vegas,NV,89118,36.0972477,-115.1988189,5.0,4,1,,Automotive,
986,pWFyJEEI4avaPdmLZ5hK2Q,Crisis Pregnancy Centers of Arizona Phoenix Center,3412 E Indian School Rd,Phoenix,AZ,85018,33.495462,-112.008017,3.5,3,0,{'ByAppointmentOnly': 'False'},"Health & Medical, Obstetricians & Gynecologists, Doctors",
987,kfYXtYsg9a95IfctWXBbQQ,Justice,"8740 W Charleston Blvd, Ste 4",Las Vegas,NV,89117,36.1609742,-115.2858148,4.0,12,1,"{'BikeParking': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2'}","Fashion, Shopping",
988,UzTh3qI70TQCPLEZp0SObg,AAA Garage Door Repair Sun Prairie,"703 Commercial Ave, Ste G",Sun Prairie,WI,53590,43.1806532,-89.2252507,3.5,3,1,"{'ByAppointmentOnly': 'True', 'BusinessAcceptsCreditCards': 'True'}","Door Sales/Installation, Garage Door Services, Home Services","{'Monday': '7:0-19:30', 'Tuesday': '7:0-19:30', 'Wednesday': '7:0-19:30', 'Thursday': '7:0-19:30', 'Friday': '7:0-19:30', 'Saturday': '8:0-18:0', 'Sunday': '8:0-18:0'}"
989,VsWBF9Aq1rHOsEORQJzH1Q,Los Arcos Mexican Restaurant,300 N New Hope Rd,Gastonia,NC,28054,35.2660444,-81.1499837,3.0,17,1,"{'OutdoorSeating': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'RestaurantsAttire': ""'casual'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'RestaurantsGoodForGroups': 'True', 'HasTV': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsDelivery': 'False', 'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'True', 'GoodForKids': 'True'}","Mexican, Restaurants","{'Monday': '11:0-23:0', 'Tuesday': '11:0-23:0', 'Wednesday': '11:0-23:0', 'Thursday': '11:0-23:0', 'Friday': '11:0-23:30', 'Saturday': '11:0-23:30', 'Sunday': '11:0-23:0'}"
990,16AtfpzlifcwWi3HSLIDzw,Nationwide Vision Centers,"1672 E Guadalupe Rd, Ste 111",Gilbert,AZ,85234,33.3652357,-111.7543604,1.5,19,1,"{'ByAppointmentOnly': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'BusinessParking': 'None'}","Health & Medical, Eyewear & Opticians, Optometrists, Shopping","{'Monday': '9:0-19:0', 'Tuesday': '9:0-18:0', 'Wednesday': '9:0-19:0', 'Thursday': '9:0-18:0', 'Friday': '9:0-18:0', 'Saturday': '8:0-17:0'}"
991,CtZcJUItpyAqfqZu39B9aw,Dairy Queen,4237 Verona Rd,Verona,PA,15147,40.4664150535,-79.8651726544,4.0,6,1,"{'RestaurantsPriceRange2': '1', 'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'False', 'WiFi': ""'no'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'RestaurantsTakeOut': 'True'}","Food, Ice Cream & Frozen Yogurt, Burgers, Fast Food, Restaurants","{'Monday': '12:0-20:15', 'Tuesday': '12:0-20:0', 'Wednesday': '12:0-20:0', 'Thursday': '12:0-20:0', 'Friday': '12:0-20:0', 'Saturday': '12:0-20:0', 'Sunday': '12:0-20:0'}"
992,Cn7blA7RohryeebdZYUuEw,Paul's Arizona Auto Service,9235 NW Grand Ave,Peoria,AZ,85345,33.5930246233,-112.2590346748,3.5,12,1,{'BusinessAcceptsCreditCards': 'True'},"Auto Repair, Automotive","{'Monday': '7:30-17:30', 'Tuesday': '7:30-17:30', 'Wednesday': '7:30-17:30', 'Thursday': '7:30-17:30', 'Friday': '7:30-17:30'}"
993,eeF6PBo-MbpC3Ie3LPoGEA,Banoo's Alterations,8925 N 43rd Ave,Phoenix,AZ,85051,33.5662001,-112.151265,4.5,3,1,"{'ByAppointmentOnly': 'False', 'BusinessAcceptsCreditCards': 'True'}","Local Services, Sewing & Alterations","{'Monday': '9:0-17:0', 'Tuesday': '9:0-17:0', 'Wednesday': '9:0-17:0', 'Thursday': '9:0-17:0', 'Friday': '9:0-17:0', 'Saturday': '9:0-15:0'}"
994,dD_Wto8iAzMOxhr_OIMI8Q,Vatan Fine Foods,16880 Yonge Street,Newmarket,ON,L3X 2P9,44.0397097,-79.4772649,3.0,3,1,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '1', 'BikeParking': 'True'}","Grocery, Convenience Stores, Food, Specialty Food","{'Monday': '10:0-21:0', 'Tuesday': '10:0-21:0', 'Wednesday': '10:0-21:0', 'Thursday': '10:0-21:0', 'Friday': '10:0-21:0', 'Saturday': '10:0-21:0', 'Sunday': '10:0-18:0'}"
995,uaVuq9mXAEOkopiFWIY82A,The Grill at 11 Union,11 Union St S,Concord,NC,28025,35.4104943,-80.5807749,4.0,26,1,"{'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'True', 'WiFi': ""u'no'"", 'WheelchairAccessible': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'RestaurantsReservations': 'False', 'BusinessAcceptsCreditCards': 'True', 'OutdoorSeating': 'False', 'RestaurantsGoodForGroups': 'True', 'BikeParking': 'True', 'GoodForKids': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsAttire': ""'casual'"", 'HasTV': 'True', 'RestaurantsPriceRange2': '1', 'Ambience': ""{'touristy': None, 'hipster': None, 'romantic': None, 'divey': None, 'intimate': None, 'trendy': None, 'upscale': False, 'classy': None, 'casual': True}""}","Sandwiches, Salad, Soup, American (Traditional), Restaurants","{'Monday': '7:0-15:0', 'Tuesday': '7:0-15:0', 'Wednesday': '7:0-15:0', 'Thursday': '7:0-20:0', 'Friday': '7:0-20:0', 'Saturday': '7:0-20:0'}"
996,fKy3RHn5M9aKDcRl9DKAhA,Great Clips,6816 Matthews Mint Hill Rd,Mint Hill,NC,28227,35.1723316,-80.6605526,2.5,9,1,"{'BusinessAcceptsCreditCards': 'True', 'ByAppointmentOnly': 'False', 'RestaurantsPriceRange2': '1', 'GoodForKids': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}""}","Hair Salons, Beauty & Spas","{'Monday': '9:0-21:0', 'Tuesday': '9:0-21:0', 'Wednesday': '9:0-21:0', 'Thursday': '9:0-21:0', 'Friday': '9:0-21:0', 'Saturday': '9:0-18:0', 'Sunday': '10:0-17:0'}"
997,fUjMxTfQ72XsoQRUP2tHmA,Self Healing Acupuncture & Herb,"4410 W Union Hills Dr, Ste A8",Glendale,AZ,85308,33.6553194,-112.154248,4.5,9,1,"{'ByAppointmentOnly': 'False', 'AcceptsInsurance': 'False', 'BusinessAcceptsCreditCards': 'True'}","Traditional Chinese Medicine, Acupuncture, Health & Medical","{'Monday': '9:30-18:0', 'Tuesday': '9:30-18:0', 'Wednesday': '9:30-18:0', 'Thursday': '9:30-18:0', 'Friday': '9:30-18:0'}"
998,dBn6NTwS4_ffJ_dUVZnvRQ,Elements Massage - Gilbert,"2556 S Val Vista Dr, Ste 105",Gilbert,AZ,85295,33.3039262,-111.7558741,4.5,55,1,"{'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'ByAppointmentOnly': 'False', 'BikeParking': 'True', 'WiFi': ""u'free'""}","Beauty & Spas, Massage, Reflexology, Massage Therapy, Health & Medical","{'Monday': '9:0-21:0', 'Tuesday': '9:0-21:0', 'Wednesday': '9:0-21:0', 'Thursday': '9:0-21:0', 'Friday': '9:0-21:0', 'Saturday': '9:0-21:0', 'Sunday': '9:0-19:0'}"
999,_gAZbUERAN5e6EVYqzDBbw,Kelli Grant Group - Berkshire Hathaway HomeServices,"14635 N Kierland Blvd, Ste 160",Scottsdale,AZ,85254,33.6203951,-111.9305442,5.0,7,1,"{'BusinessAcceptsCreditCards': 'False', 'ByAppointmentOnly': 'True'}","Real Estate Services, Home Services, Real Estate Agents, Real Estate","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}"
1000,tBnkwWamzdO6X25sfV0Fyg,Pizzaiolo,104 Yonge Street,Toronto,ON,M5C 2Y6,43.650019,-79.378472,2.0,14,1,"{'RestaurantsDelivery': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsReservations': 'False', 'RestaurantsTakeOut': 'True', 'GoodForKids': 'False', 'Caters': 'True', 'RestaurantsGoodForGroups': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'RestaurantsAttire': ""'casual'""}","Restaurants, Vegan, Italian, Gluten-Free, Pizza","{'Monday': '10:0-23:0', 'Tuesday': '10:0-23:0', 'Wednesday': '10:0-23:0', 'Thursday': '10:0-23:0', 'Friday': '10:0-23:0', 'Saturday': '10:0-23:0', 'Sunday': '10:0-23:0'}"
1001,MjdqrmTRS73Qv4IYYn2fUw,Bath and Body Works,"261056 Crossiron Boulevard, 1st Floor",Rocky View County,AB,T4A 0G3,51.202722,-113.9936527,2.5,3,1,"{'ByAppointmentOnly': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}""}","Beauty & Spas, Women's Clothing, Shopping, Fashion, Cosmetics & Beauty Supply","{'Monday': '10:0-21:0', 'Tuesday': '10:0-21:0', 'Wednesday': '10:0-21:0', 'Thursday': '10:0-21:0', 'Friday': '10:0-21:0', 'Saturday': '10:0-21:0', 'Sunday': '11:0-18:0'}"
1002,Ro9zMHw8vxQzc4D69qAcew,Tim Hortons,2890 Steeles Avenue E,Thornhill,ON,L3T 4X1,43.8119393,-79.359624,4.0,5,1,"{'RestaurantsPriceRange2': '1', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsDelivery': 'False', 'WiFi': ""'free'"", 'OutdoorSeating': 'True', 'RestaurantsTakeOut': 'True', 'Caters': 'True', 'BikeParking': 'True'}","Bakeries, Food, Coffee & Tea","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}"
